con_code,name,concept_name
603773.SH,沃格光电,通信技术
300153.SZ,科泰电源,通信技术
000004.SZ,*ST国华,通信技术
603936.SH,博敏电子,通信技术
600183.SH,生益科技,通信技术
002243.SZ,力合科创,通信技术
301307.SZ,美利信,通信技术
300857.SZ,协创数据,通信技术
300448.SZ,浩云科技,通信技术
920640.BJ,富士达,通信技术
603228.SH,景旺电子,通信技术
300376.SZ,易事特,通信技术
688102.SH,斯瑞新材,通信技术
300342.SZ,天银机电,通信技术
000801.SZ,四川九洲,通信技术
002913.SZ,奥士康,通信技术
002384.SZ,东山精密,通信技术
300166.SZ,东方国信,通信技术
002869.SZ,金溢科技,通信技术
920021.BJ,流金科技,通信技术
920932.BJ,科达自控,通信技术
002528.SZ,ST英飞拓,通信技术
300903.SZ,科翔股份,通信技术
002796.SZ,世嘉科技,通信技术
920924.BJ,广脉科技,通信技术
002298.SZ,中电鑫龙,通信技术
300502.SZ,新易盛,通信技术
002902.SZ,铭普光磁,通信技术
600582.SH,天地科技,通信技术
000066.SZ,中国长城,通信技术
301312.SZ,智立方,通信技术
300964.SZ,本川智能,通信技术
300394.SZ,天孚通信,通信技术
001270.SZ,*ST铖昌,通信技术
002848.SZ,*ST高斯,通信技术
920641.BJ,格利尔,通信技术
300099.SZ,尤洛卡,通信技术
002837.SZ,英维克,通信技术
300476.SZ,胜宏科技,通信技术
300308.SZ,中际旭创,通信技术
300136.SZ,信维通信,通信技术
600703.SH,三安光电,通信技术
002364.SZ,中恒电气,通信技术
000547.SZ,航天发展,通信技术
002792.SZ,通宇通讯,通信技术
688498.SH,源杰科技,通信技术
301329.SZ,信音电子,通信技术
603803.SH,瑞斯康达,通信技术
300939.SZ,秋田微,通信技术
002782.SZ,可立克,通信技术
000669.SZ,ST金鸿,油气资源
300332.SZ,天壕能源,油气资源
600098.SH,广州发展,油气资源
600681.SH,百川能源,油气资源
002015.SZ,协鑫能科,油气资源
600777.SH,*ST新潮,油气资源
301292.SZ,海科新源,电池技术
300390.SZ,天华新能,电池技术
300518.SZ,新迅达,电池技术
300082.SZ,奥克股份,电池技术
300584.SZ,海辰药业,电池技术
300057.SZ,万顺新材,电池技术
000822.SZ,山东海化,电池技术
002176.SZ,江特电机,电池技术
002068.SZ,黑猫股份,电池技术
603399.SH,永杉锂业,电池技术
600110.SH,诺德股份,电池技术
603978.SH,深圳新星,电池技术
603618.SH,杭电股份,电池技术
000695.SZ,滨海能源,电池技术
000155.SZ,川能动力,电池技术
600338.SH,西藏珠峰,电池技术
002240.SZ,盛新锂能,电池技术
600955.SH,维远股份,电池技术
002455.SZ,百川股份,电池技术
002192.SZ,融捷股份,电池技术
603026.SH,石大胜华,电池技术
002756.SZ,永兴材料,电池技术
002460.SZ,赣锋锂业,电池技术
000546.SZ,金圆股份,电池技术
002470.SZ,金正大,电池技术
002386.SZ,天原股份,电池技术
688353.SH,华盛锂电,电池技术
301086.SZ,鸿富瀚,电池技术
301150.SZ,中一科技,电池技术
600773.SH,西藏城投,电池技术
300267.SZ,尔康制药,电池技术
603806.SH,福斯特,电池技术
688646.SH,ST逸飞,电池技术
603906.SH,龙蟠科技,电池技术
301152.SZ,天力锂能,电池技术
000792.SZ,盐湖股份,电池技术
000762.SZ,西藏矿业,电池技术
002738.SZ,中矿资源,电池技术
300919.SZ,中伟新材,电池技术
301662.SZ,宏工科技,电池技术
002824.SZ,和胜股份,电池技术
002466.SZ,天齐锂业,电池技术
002203.SZ,海亮股份,电池技术
301327.SZ,华宝新能,电池技术
000973.SZ,佛塑科技,电池技术
300631.SZ,久吾高科,电池技术
688157.SH,松井股份,电池技术
603124.SH,江南新材,电池技术
002585.SZ,双星新材,电池技术
002149.SZ,西部材料,电池技术
920252.BJ,天宏锂电,电池技术
603271.SH,永杰新材,电池技术
920522.BJ,纳科诺尔,电池技术
300505.SZ,川金诺,电池技术
601678.SH,滨化股份,电池技术
688386.SH,泛亚微透,电池技术
300769.SZ,德方纳米,电池技术
001203.SZ,大中矿业,电池技术
300731.SZ,科创新源,电池技术
601969.SH,海南矿业,电池技术
301246.SZ,宏源药业,电池技术
002497.SZ,雅化集团,电池技术
002731.SZ,ST萃华,电池技术
001369.SZ,双欣材料,电池技术
600478.SH,科力远,电池技术
000903.SZ,ST云动,电池技术
000545.SZ,金浦钛业,电池技术
603335.SH,迪生力,电池技术
688148.SH,芳源股份,电池技术
002808.SZ,*ST恒久,电池技术
688602.SH,康鹏科技,电池技术
002648.SZ,卫星化学,电池技术
300801.SZ,泰和科技,电池技术
301238.SZ,瑞泰新材,电池技术
688146.SH,中船特气,电池技术
300641.SZ,正丹股份,电池技术
600328.SH,中盐化工,电池技术
002805.SZ,丰元股份,电池技术
600409.SH,三友化工,电池技术
002312.SZ,川发龙蟒,电池技术
300721.SZ,怡达股份,电池技术
300930.SZ,屹通新材,电池技术
002326.SZ,永太科技,电池技术
300745.SZ,欣锐科技,电池技术
001207.SZ,联科科技,电池技术
600499.SH,科达制造,电池技术
600691.SH,潞化科技,电池技术
002083.SZ,孚日股份,电池技术
300587.SZ,天铁科技,电池技术
300405.SZ,科隆股份,电池技术
600330.SH,天通股份,电池技术
002274.SZ,华昌化工,电池技术
000990.SZ,诚志股份,电池技术
002136.SZ,安 纳 达,电池技术
688499.SH,利元亨,电池技术
300890.SZ,翔丰华,电池技术
688388.SH,嘉元科技,电池技术
603010.SH,万盛股份,电池技术
301219.SZ,腾远钴业,电池技术
603032.SH,德新科技,电池技术
688573.SH,信宇人,电池技术
300035.SZ,中科电气,电池技术
600490.SH,鹏欣资源,电池技术
002125.SZ,湘潭电化,电池技术
688005.SH,容百科技,电池技术
002709.SZ,天赐材料,电池技术
600869.SH,远东股份,电池技术
002227.SZ,奥 特 迅,电池技术
300497.SZ,富祥药业,电池技术
603303.SH,得邦照明,电池技术
688559.SH,海目星,电池技术
000408.SZ,藏格矿业,电池技术
300477.SZ,ST合纵,电池技术
300014.SZ,亿纬锂能,电池技术
300750.SZ,宁德时代,电池技术
603527.SH,众源新材,电池技术
300619.SZ,金银河,电池技术
600216.SH,浙江医药,电池技术
600141.SH,兴发集团,电池技术
600459.SH,贵研铂业,电池技术
688565.SH,力源科技,电池技术
000422.SZ,湖北宜化,电池技术
003022.SZ,联泓新科,电池技术
600500.SH,中化国际,电池技术
688392.SH,骄成超声,电池技术
002416.SZ,爱施德,电池技术
301360.SZ,荣旗科技,电池技术
300618.SZ,寒锐钴业,电池技术
300340.SZ,科恒股份,电池技术
300530.SZ,领湃科技,电池技术
002407.SZ,多氟多,电池技术
600711.SH,盛屯矿业,电池技术
300243.SZ,瑞丰高材,电池技术
301314.SZ,科瑞思,电池技术
300018.SZ,中元股份,电池技术
002141.SZ,贤丰控股,电池技术
600232.SH,金鹰股份,电池技术
002584.SZ,西陇科学,电池技术
300450.SZ,先导智能,电池技术
300585.SZ,奥联电子,电池技术
002580.SZ,圣阳股份,电池技术
603799.SH,华友钴业,电池技术
605100.SH,华丰股份,电池技术
603810.SH,丰山集团,电池技术
301448.SZ,开创电气,电池技术
002167.SZ,东方锆业,电池技术
688333.SH,铂力特,电池技术
002213.SZ,大为股份,电池技术
301421.SZ,波长光电,电池技术
600426.SH,华鲁恒升,电池技术
002812.SZ,恩捷股份,电池技术
002741.SZ,光华科技,电池技术
002340.SZ,格林美,电池技术
002971.SZ,和远气体,电池技术
920627.BJ,力王股份,电池技术
300490.SZ,华自科技,电池技术
600067.SH,冠城新材,电池技术
920523.BJ,德瑞锂电,电池技术
688772.SH,珠海冠宇,电池技术
002145.SZ,钛能化学,电池技术
600884.SH,杉杉股份,电池技术
000629.SZ,钒钛股份,电池技术
002539.SZ,云图控股,电池技术
000707.SZ,双环科技,电池技术
600114.SH,东睦股份,电池技术
000868.SZ,安凯客车,电池技术
002170.SZ,芭田股份,电池技术
600367.SH,红星发展,电池技术
002846.SZ,英联股份,电池技术
300758.SZ,七彩化学,电池技术
301499.SZ,维科精密,电池技术
603665.SH,康隆达,电池技术
300019.SZ,硅宝科技,电池技术
000009.SZ,中国宝安,电池技术
603200.SH,上海洗霸,电池技术
688778.SH,厦钨新能,电池技术
002601.SZ,龙佰集团,电池技术
920809.BJ,安达科技,电池技术
600731.SH,湖南海利,电池技术
603800.SH,洪田股份,电池技术
688359.SH,三孚新科,电池技术
688219.SH,会通股份,电池技术
002734.SZ,利民股份,电池技术
002348.SZ,高乐股份,电池技术
603276.SH,恒兴新材,电池技术
002909.SZ,集泰股份,电池技术
300073.SZ,当升科技,电池技术
002591.SZ,恒大高新,电池技术
301217.SZ,铜冠铜箔,电池技术
600531.SH,豫光金铅,电池技术
300821.SZ,东岳硅材,电池技术
300283.SZ,温州宏丰,电池技术
688071.SH,华依科技,电池技术
300343.SZ,ST联创,电池技术
002388.SZ,新亚制程,电池技术
002057.SZ,中钢天源,电池技术
300655.SZ,晶瑞电材,电池技术
002592.SZ,ST八菱,电池技术
600096.SH,云天化,电池技术
000655.SZ,金岭矿业,电池技术
301587.SZ,中瑞股份,电池技术
001301.SZ,尚太科技,电池技术
688707.SH,振华新材,电池技术
688199.SH,久日新材,电池技术
600111.SH,北方稀土,电池技术
688638.SH,誉辰智能,电池技术
301037.SZ,保立佳,电池技术
002012.SZ,凯恩股份,电池技术
301565.SZ,中仑新材,电池技术
002245.SZ,蔚蓝锂芯,电池技术
000017.SZ,深中华A,电池技术
601965.SH,中国汽研,电池技术
688383.SH,新益昌,电池技术
300510.SZ,金冠股份,电池技术
688170.SH,德龙激光,电池技术
300953.SZ,震裕科技,电池技术
688598.SH,金博股份,电池技术
002921.SZ,联诚精密,电池技术
301358.SZ,湖南裕能,电池技术
300647.SZ,超频三,电池技术
600549.SH,厦门钨业,电池技术
000807.SZ,云铝股份,电池技术
688155.SH,先惠技术,电池技术
002978.SZ,安宁股份,电池技术
600552.SH,凯盛科技,电池技术
603088.SH,宁波精达,电池技术
603186.SH,华正新材,电池技术
002594.SZ,比亚迪,电池技术
920971.BJ,天马新材,电池技术
600378.SH,昊华科技,电池技术
688567.SH,孚能科技,电池技术
688518.SH,联赢激光,电池技术
002160.SZ,常铝股份,电池技术
601677.SH,明泰铝业,电池技术
300428.SZ,立中集团,电池技术
688323.SH,瑞华泰,电池技术
300484.SZ,蓝海华腾,电池技术
002389.SZ,航天彩虹,电池技术
603177.SH,德创环保,电池技术
300056.SZ,中创环保,电池技术
002091.SZ,江苏国泰,电池技术
688779.SH,五矿新能,电池技术
003043.SZ,华亚智能,电池技术
002643.SZ,万润股份,电池技术
300473.SZ,德尔股份,电池技术
600444.SH,国机通用,电池技术
300538.SZ,同益股份,电池技术
002662.SZ,峰璟股份,电池技术
300410.SZ,正业科技,电池技术
002666.SZ,德联集团,电池技术
300195.SZ,长荣股份,电池技术
002957.SZ,科瑞技术,电池技术
002074.SZ,国轩高科,电池技术
300198.SZ,ST纳川,电池技术
688560.SH,明冠新材,电池技术
920719.BJ,宁新新材,电池技术
000068.SZ,华控赛格,电池技术
300457.SZ,赢合科技,电池技术
688529.SH,豪森智能,电池技术
301121.SZ,紫建电子,电池技术
300580.SZ,贝斯特,电池技术
002418.SZ,康盛股份,电池技术
600071.SH,凤凰光学,电池技术
002632.SZ,道明光学,电池技术
301181.SZ,标榜股份,电池技术
002324.SZ,普利特,电池技术
301511.SZ,德福科技,电池技术
301210.SZ,金杨精密,电池技术
603679.SH,华体科技,电池技术
300648.SZ,星云股份,电池技术
002346.SZ,柘中股份,电池技术
300632.SZ,光莆股份,电池技术
301325.SZ,曼恩斯特,电池技术
603959.SH,百利科技,电池技术
603722.SH,阿科力,电池技术
601212.SH,白银有色,电池技术
300586.SZ,美联新材,电池技术
688022.SH,瀚川智能,电池技术
002254.SZ,泰和新材,电池技术
002866.SZ,传艺科技,电池技术
300568.SZ,星源材质,电池技术
603344.SH,星德胜,电池技术
300337.SZ,银邦股份,电池技术
300694.SZ,蠡湖股份,电池技术
300707.SZ,威唐工业,电池技术
605378.SH,野马电池,电池技术
002371.SZ,北方华创,电池技术
300432.SZ,富临精工,电池技术
603798.SH,康普顿,电池技术
002008.SZ,大族激光,电池技术
300466.SZ,赛摩智能,电池技术
601208.SH,东材科技,电池技术
300327.SZ,中颖电子,电池技术
300037.SZ,新宙邦,电池技术
002347.SZ,泰尔股份,电池技术
002171.SZ,楚江新材,电池技术
000969.SZ,安泰科技,电池技术
920779.BJ,武汉蓝电,电池技术
002759.SZ,天际股份,电池技术
001216.SZ,华瓷股份,电池技术
688006.SH,杭可科技,电池技术
002392.SZ,北京利尔,电池技术
002121.SZ,科陆电子,电池技术
688173.SH,希荻微,电池技术
002140.SZ,东华科技,电池技术
000570.SZ,苏常柴Ａ,电池技术
002635.SZ,安洁科技,电池技术
300985.SZ,致远新能,电池技术
603283.SH,赛腾股份,电池技术
300228.SZ,富瑞特装,电池技术
603192.SH,汇得科技,电池技术
002097.SZ,山河智能,电池技术
000826.SZ,启迪环境,电池技术
300423.SZ,昇辉科技,电池技术
002722.SZ,物产金轮,电池技术
603895.SH,天永智能,电池技术
301348.SZ,蓝箭电子,电池技术
605090.SH,九丰能源,电池技术
000630.SZ,铜陵有色,电池技术
301487.SZ,盟固利,电池技术
688334.SH,西高院,电池技术
300041.SZ,回天新材,电池技术
002682.SZ,龙洲股份,电池技术
920033.BJ,康普化学,电池技术
920239.BJ,长虹能源,电池技术
603529.SH,爱玛科技,电池技术
600482.SH,中国动力,电池技术
688595.SH,芯海科技,电池技术
603121.SH,华培动力,电池技术
600733.SH,北汽蓝谷,电池技术
002850.SZ,科达利,电池技术
300567.SZ,精测电子,电池技术
300161.SZ,华中数控,电池技术
002108.SZ,沧州明珠,电池技术
300520.SZ,科大国创,电池技术
600516.SH,方大炭素,电池技术
002334.SZ,英威腾,电池技术
603158.SH,腾龙股份,电池技术
688116.SH,天奈科技,电池技术
600101.SH,明星电力,电池技术
002598.SZ,山东章鼓,电池技术
603683.SH,晶华新材,电池技术
300217.SZ,东方电热,电池技术
603379.SH,三美股份,电池技术
000567.SZ,海德股份,电池技术
300128.SZ,锦富技术,电池技术
002190.SZ,成飞集成,电池技术
002448.SZ,中原内配,电池技术
603312.SH,西典新能,电池技术
003027.SZ,同兴科技,电池技术
002825.SZ,纳尔股份,电池技术
600346.SH,恒力石化,电池技术
002783.SZ,凯龙股份,电池技术
920237.BJ,力佳科技,电池技术
002518.SZ,科士达,电池技术
300876.SZ,蒙泰高新,电池技术
600166.SH,福田汽车,电池技术
600226.SH,亨通股份,电池技术
688045.SH,必易微,电池技术
600522.SH,中天科技,电池技术
688531.SH,日联科技,电池技术
603717.SH,天域生物,电池技术
601311.SH,骆驼股份,电池技术
000818.SZ,航锦科技,电池技术
002045.SZ,国光电器,电池技术
300998.SZ,宁波方正,电池技术
600480.SH,凌云股份,电池技术
600157.SH,永泰能源,电池技术
301611.SZ,珂玛科技,电池技术
002733.SZ,雄韬股份,电池技术
300109.SZ,新开源,电池技术
688128.SH,中国电研,电池技术
600218.SH,全柴动力,电池技术
600309.SH,万华化学,电池技术
688733.SH,壹石通,电池技术
688599.SH,天合光能,电池技术
920974.BJ,凯大催化,电池技术
688686.SH,奥普特,电池技术
300307.SZ,慈星股份,电池技术
002915.SZ,中欣氟材,电池技术
000636.SZ,风华高科,电池技术
688339.SH,亿华通-U,电池技术
603051.SH,鹿山新材,电池技术
301079.SZ,邵阳液压,电池技术
300582.SZ,英飞特,电池技术
601168.SH,西部矿业,电池技术
600210.SH,紫江企业,电池技术
920061.BJ,西磁科技,电池技术
300602.SZ,飞荣达,电池技术
920119.BJ,美德乐,电池技术
600335.SH,国机汽车,电池技术
300141.SZ,和顺电气,电池技术
301631.SZ,壹连科技,电池技术
300338.SZ,ST开元,电池技术
300152.SZ,ST新动力,电池技术
920080.BJ,奥美森,电池技术
002088.SZ,鲁阳节能,电池技术
603031.SH,安孚科技,电池技术
300991.SZ,创益通,电池技术
300471.SZ,厚普股份,电池技术
300409.SZ,道氏技术,电池技术
603612.SH,索通发展,电池技术
601633.SH,长城汽车,电池技术
002073.SZ,软控股份,电池技术
600839.SH,四川长虹,电池技术
002823.SZ,凯中精密,电池技术
300173.SZ,ST福能,电池技术
300088.SZ,长信科技,电池技术
300068.SZ,南都电源,电池技术
300285.SZ,国瓷材料,电池技术
603212.SH,赛伍技术,电池技术
002639.SZ,雪人集团,电池技术
600303.SH,曙光股份,电池技术
600160.SH,巨化股份,电池技术
688162.SH,巨一科技,电池技术
603161.SH,科华控股,电池技术
600517.SH,国网英大,电池技术
688819.SH,天能股份,电池技术
300545.SZ,联得装备,电池技术
920175.BJ,东方碳素,电池技术
603663.SH,三祥新材,电池技术
002009.SZ,天奇股份,电池技术
300062.SZ,中能电气,电池技术
605376.SH,博迁新材,电池技术
003036.SZ,泰坦股份,电池技术
688484.SH,南芯科技,电池技术
300441.SZ,鲍斯股份,电池技术
603776.SH,永安行,电池技术
688551.SH,科威尔,电池技术
002426.SZ,胜利精密,电池技术
001283.SZ,豪鹏科技,电池技术
